schema,population_sha256,benchmark_id,btor2_sha256,source_family_id,category,expected_verdict,baseline_verdict,expected_match,engine,proof_time_sec,error,fast_results_json
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/jm2006.btor2,9a6703568ee086b69aecbb1fb0d95a05a3324be80c2e9b258629a1511b849af7,ed69504b0807388eceaa1a8d765a179fd6a8cc5d28315078641a7aad19b1f221,loop-lit,safe,timeout,false,ic3ia,20.416869,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.008860152214766, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.008860152214766, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-lit/jm2006_variant.btor2,f5dad62c3dfcb36c35e6a7485b9111ac24ae2c39b263c562f66257ce4e31e27b,6f96d35afde579f7010cd8e56c5816ccbb7aeeb29274f8031d275944a25f18fe,loop-lit,safe,timeout,false,ic3ia,20.093123,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.007586617022753, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.007586617022753, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-new/count_by_k.btor2,8128848e75841fd805db6d408bdbd9bd8d74aa07bf2791ef85dcd2380abba6a5,93819917848a713fbf42fcfeadfddca6997832a5cce9226dc0abf391147866b5,loop-new,safe,unknown,false,ic3ia,11.851456,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.00912469625473, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.00912469625473, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-new/count_by_nondet.btor2,5ccf184ba14a1f0befce843f36915c82833b3a8b52fbcb4647a1d96afe3b5a50,187627b620b9091b4a27dba65b9a632624823c1b7551271fd61af769b1ef0483,loop-new,safe,unknown,false,ic3ia,12.580857,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.01574607938528, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.01574607938528, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-new/gauss_sum.btor2,897310b6ef66176f77fc9e30dfb52c763877d7e03899946476b4a22ba340cb2c,2d6d1a96ac84d4a38e083c1fd318adf379a6f460e246c214b0082330290faccd,loop-new,safe,timeout,false,ic3ia,20.122807,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.006402339786291, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.006402339786291, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-new/half.btor2,3647d3591fde84046a684cb408daade6810c34076ef0a0d392c754e29866b2bb,044c243d697eb8d15154adebcdcf0453270c6e265a67303111308a73706ac438,loop-new,safe,timeout,false,ic3ia,20.117705,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.003781694918871, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.003781694918871, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-new/nested-1.btor2,047c7ac7f97d17c182137450be74be17e8ca1b9c97c688fee68d9d02b297312f,5b35128f857415c4aa08ccf22a882cbd443b5a2f401b553b0b2f3bd9d452f584,loop-new,safe,timeout,false,ic3ia,20.180187,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.003727462142706, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.003727462142706, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-simple/deep-nested.btor2,cb31e95d6b5abdd82e6747eea5436d6cd36758403a44118a6d6afe1b0f47fa52,abc040dd9b4044315705f67d2ec4596f7768f15b5faed420e022782053e51e91,loop-simple,unsafe,unknown,false,ic3ia,10.809521,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.002133585512638, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.002133585512638, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-simple/nested_2.btor2,8b1d4c6f540e9e9790c6c4159f6f8829716c1c0e60bf0e0f4b9410c990af0864,bfca5655a9e8280e4cfeaa49ccda5dcd56c3a8300a9c3dfe01cc204422cba811,loop-simple,safe,unsat,true,interp,4.589775,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 4.5897751823067665, ""verdict"": ""cancelled""}, ""interp"": {""error"": """", ""exit"": 1, ""time"": 4.589749105274677, ""verdict"": ""unsat""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-simple/nested_3.btor2,61ddee9bcb57eb47c9a7a45d0c400e44538e02e7078387490be3acbb9529812e,255c5fc1ff386722709172da2b48f7fbae7c00cc66ea62387dd2d166b4c459dd,loop-simple,safe,timeout,false,ic3ia,20.323929,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.002560772001743, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.002560772001743, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-simple/nested_4.btor2,0cb2d9edfdf4c676ead1869b769d622c57c6a49215633d5d071f1de82dd524f0,42caf7a0c37689def1b5c4cd8c37f18be6a19d0b47866fb16989e7f983d9288f,loop-simple,safe,unknown,false,ic3ia,13.702704,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.002573989331722, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.002573989331722, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-simple/nested_5.btor2,c4ce35cac2ae918082fab514f4ef1b626e9128be4e75072869e28c44ef885b11,348dcd12f337ed254c2896d444c3d3122d552a933adff74da2b68d49eb4d2d92,loop-simple,safe,timeout,false,ic3ia,20.126859,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.006737388670444, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.006737388670444, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-simple/nested_6.btor2,e329f86701bf7883e36b815be2b734c9069763ad1561c14eceaa36991b7440ac,6e2b517193b018c8e02091a2d1429ecfaf42c921c11ac09f406f90c40ace3854,loop-simple,safe,timeout,false,ic3ia,20.154774,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.005987294018269, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.005987294018269, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-zilu/benchmark02_linear.btor2,e6ba790d2d7f2c7a76e7fad38a74c3ec703fe9c08f41cdc629a8c5168c117608,760996ea8e060422efe86fb5eb85baadf91fccd11922629680df0caeb06b273d,loop-zilu,safe,unsat,true,interp,0.314183,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.3141825310885906, ""verdict"": ""cancelled""}, ""interp"": {""error"": """", ""exit"": 1, ""time"": 0.3141612336039543, ""verdict"": ""unsat""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-zilu/benchmark04_conjunctive.btor2,fbe31553c6019f1ad3c0c42ff88857b1cdc626a7527c2d09f474646c6d4d8072,54051bccdf13ba9d929dafdf965703055cbbb3ddd67c2c35cbb1c3347a2188c6,loop-zilu,safe,timeout,false,ic3ia,20.068390,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.000179633498192, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.000179633498192, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-zilu/benchmark05_conjunctive.btor2,cda483f8d8d680feb68cd20df1e25b3db9abc0c88f5ed8b9ce8c0944869603d0,8ddf6b6355c50edeb4690d5041155805747b85c70a1a46526cb9005044aea173,loop-zilu,safe,timeout,false,ic3ia,20.335335,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.000389330089092, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.000389330089092, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-zilu/benchmark09_conjunctive.btor2,c1656c54980bd9a14a93b382f526cd0e506dee34b5968859e34606741f27c7fc,3a55dc9651451330722f5b59fb519900ca696dcc78a1216fdd3dc376e61bfef8,loop-zilu,safe,timeout,false,ic3ia,20.125718,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.004075113683939, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.004075113683939, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-zilu/benchmark10_conjunctive.btor2,c4e440befa6cf742ea0c218d93a9a1991e5b23246e2f98c1213f02188e3c0746,6aceb9e36c9a278c0820b44c02db836bcafd97f9505fefafa7d31996256ba98f,loop-zilu,safe,unknown,false,ic3ia,11.846146,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001640047878027, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001640047878027, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-zilu/benchmark11_linear.btor2,4aafc15497e6cc67820c5ce5f2fbe28b6418fa06f91a7162958bcb436155f5a6,691a51f7e4230b5b92c8214d441162ba7699de4704ea4f19a24e9fd993e1907c,loop-zilu,safe,unsat,true,ind,0.147358,,"{""ind"": {""error"": """", ""exit"": 1, ""time"": 0.1473339982330799, ""verdict"": ""unsat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.14735820516943932, ""verdict"": ""cancelled""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-zilu/benchmark17_conjunctive.btor2,1e737602533a0cdca8896db79c761d39c5d5e8d6e4e09c943b889bc5ae9ecafa,1f0e7052c7039867c2a9716abfb86284f2abd03daf13ca2dc49a9b2932fc5f7b,loop-zilu,safe,unknown,false,ic3ia,16.653375,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.003621809184551, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.003621809184551, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-zilu/benchmark18_conjunctive.btor2,f043a404765529d724ad76b9fc4fb485f99a2761780dfc93962c41cab65e975c,375e3816296c1ad7256e54b70cfd1a3167f484866fbc1ac1fc2ab27177455ee4,loop-zilu,safe,timeout,false,ic3ia,20.185267,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.006683193147182, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.006683193147182, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-zilu/benchmark19_conjunctive.btor2,375036d4d18b35ed17371b002d860db8e10b63d8f911b13870f9fd7fec7efb7b,7ec2b668314f47a1802af83d5a3c2ec83f8f92739184a4373419c15913794772,loop-zilu,safe,timeout,false,ic3ia,20.214269,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.035810597240925, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.035810597240925, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-zilu/benchmark20_conjunctive.btor2,03ab4ac576b9a2d4efe20afe5b68039af55db617027aaade80655d866b26fd88,ea04567db545ae1bdf1025e26496eba5c9393f6c88044ace3e05df735b7380a8,loop-zilu,safe,timeout,false,ic3ia,20.126860,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001598134636879, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001598134636879, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-zilu/benchmark23_conjunctive.btor2,9ecea414d5c5db035c98a6a2879af990be315ac3a3be088339f95f276b23dd1a,940fa0ccc07264f015cb316108032d2a3fb584c2feed36cf2578fc4b62099bd8,loop-zilu,safe,unknown,false,ic3ia,12.505294,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.092416182160378, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.092416182160378, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-zilu/benchmark26_linear.btor2,c8729dd923c6d585b6bb0599cf2494d8374100252f669892a85a9122cbf815f7,c9a8fb5dd1d47145fd9719015102b7f5419b6ef883af4dba1da4c4980eac4f93,loop-zilu,safe,unsat,true,ind,0.187474,,"{""ind"": {""error"": """", ""exit"": 1, ""time"": 0.18742577359080315, ""verdict"": ""unsat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.1874743402004242, ""verdict"": ""cancelled""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-zilu/benchmark34_conjunctive.btor2,c01be9f81492d5df7eef85626435d09735a3928836f58a5afcfce50938a45c2a,eb2ec046abab9e09cb4a862229eb55f0b62679d47405c80116d723e24a624767,loop-zilu,safe,timeout,false,ic3ia,20.409835,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.065576300024986, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.065576300024986, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-zilu/benchmark37_conjunctive.btor2,a6ffe09511286054ad5cd4dae8172e4bfe13acddef67ac5d3ccfa5974417e1ca,6d6f39303e9ea3442f0de328c145eeaf8b1926a9ac6a103da7aa1e3669182d96,loop-zilu,safe,unknown,false,ic3ia,14.180671,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.007448349148035, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.007448349148035, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loop-zilu/benchmark43_conjunctive.btor2,d6ff0cf34201b004b72ac12fab798400894e4848b3d248d0e2860d7ce217162b,ea3c6d8ac4ebfae1f52cc05194c213cd4a992794fcb10d5add2add7883fc95fa,loop-zilu,safe,unsat,true,ind,0.302243,,"{""ind"": {""error"": """", ""exit"": 1, ""time"": 0.3022245727479458, ""verdict"": ""unsat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.30224333330988884, ""verdict"": ""cancelled""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loops-crafted-1/Mono3_1.btor2,f51b74d30a715e91ccb590cfbae33e5dae7f795bd03bcaa393aec32d46f21c2f,383c86deabebccea595e255f68e80729e68e5461b7bda692c002a4ce53d89c58,loops-crafted-1,unsafe,unknown,false,ic3ia,11.549285,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.008209306746721, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.008209306746721, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loops-crafted-1/Mono4_1.btor2,fb0bf5d2575df3b355afc1955e673d5936312908d7ffef4b3c812641611da83f,1ae5e764acbe5785cea078ee0083d771b545a84de37953cb0b9494d33c7f9a54,loops-crafted-1,unsafe,unknown,false,ic3ia,19.021912,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.002547331154346, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.002547331154346, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loops-crafted-1/Mono5_1.btor2,b2afd9d91bbea543b242717e60bff3fa8163bcf90388d9b3d012ed7e1cdc2891,7626fab22e408940175513e856ab7e073ffb5ba52105e187ca418de5eb4bcc1b,loops-crafted-1,unsafe,timeout,false,ic3ia,20.124286,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.010120566934347, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.010120566934347, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loops-crafted-1/Mono6_1.btor2,387b1a45a05666aed967457bfa8734e383acd04654269daace980a849ac6798d,f829fd369d84c25efb11742255573b4523663ab9e5b67769b6d9df0b4409e7f8,loops-crafted-1,unsafe,unknown,false,ic3ia,13.303943,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.000127743929625, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.000127743929625, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loops-crafted-1/iftelse.btor2,bbddcbc18eda638c5f22ffab9bf833e6eba1871b27514ee5a9c82ef14f354d08,a37679996575bb73976e23e252b42e55987df6b0a68d335751b8f03cb9ffe8f9,loops-crafted-1,safe,unknown,false,ic3ia,15.619001,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.00890114530921, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.00890114530921, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loops-crafted-1/in-de20.btor2,91bb36ffcff286fe515e8b6bc5b5e13fa0d4505ae7bd1cb02fa6f563d08cc07c,09757cb86676cc1b1fc5868be7c734478b2ebd89a73ccb60b10d76acc560a850,loops-crafted-1,safe,timeout,false,ic3ia,20.096808,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.000225603580475, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.000225603580475, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loops-crafted-1/in-de31.btor2,23a0284739074f77d118ca7392a9a07934be18b49dbaeaebd8b213dc15b0d83e,e5d531fdf576c7fffced8d91595e873a1f819157eac49898682e969b709b23e9,loops-crafted-1,safe,timeout,false,ic3ia,20.088828,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.008424460887909, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.008424460887909, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loops-crafted-1/in-de32.btor2,e44133b6ad29753f6d110c7205128d2f2720f7ca5f7faa341c56ce6e99e6538c,4062d1628342301d2417943dae2c0fda3e3fb61e76e8446bcca58352f3923dfd,loops-crafted-1,safe,timeout,false,ic3ia,20.086039,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.0065883025527, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.0065883025527, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loops-crafted-1/in-de41.btor2,c452ddd24c9d7ab4678ff9739b2e73551ac4eff269d2ee2b59887c4812b6b523,725e20a8db990042ca7ff6ee644e3d0ab0ddb992ee118d3e968dfa6fd75930f0,loops-crafted-1,safe,timeout,false,ic3ia,20.125905,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.00746238604188, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.00746238604188, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loops-crafted-1/in-de42.btor2,479f17b7a41985777c3c13d7049e2504e3952c47fa5e98fc6f2fb7bf3045a7d8,acdb05f36698ed21b853fb593d56e3e97529cd2de3264b091866ed32fd9d6678,loops-crafted-1,safe,timeout,false,ic3ia,20.084956,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.007055714726448, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.007055714726448, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loops-crafted-1/in-de51.btor2,e274158c7262d0feb37232dd18245176068c047d44eeb058027593428a3cf95b,07c697443caeac98327d1232f4f54f771a80cb003369f37070a64a9b573a6875,loops-crafted-1,safe,unknown,false,ic3ia,19.039014,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.00525664538145, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.00525664538145, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loops-crafted-1/in-de52.btor2,25dfb174cf1886b1c09ae3c16b137fc51c9470c6d0ed63d494b0d160165dfde6,f998572cc351d5374c8bd0e9018f2ce23743e84c57ed5a520ebe777316055558,loops-crafted-1,safe,timeout,false,ic3ia,20.064704,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001179844141006, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001179844141006, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loops-crafted-1/in-de61.btor2,bb7c46ee39396597f84cabe7fa5bb9ca2a17b754ba02cbcbc006490254fb626f,f637b58fea3e0e44aa027b14fc57bfa16b90adbdd9ce454d52f332f8fbb4c823,loops-crafted-1,safe,timeout,false,ic3ia,20.091574,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.008068066090345, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.008068066090345, ""verdict"": ""timeout""}}"
pono-llm-paired-baseline-screen-v1,6d1c0ac18a2f6f3db650ed80ec2ec5265fd81928c6dbed2a1deb88b4940ed9fc,loops-crafted-1/in-de62.btor2,b4c71939bb893d903f77fa771f2f57ee6b2a0bcde446843154e4b1423a3c394c,bdbd244aab399ffbcd0843c037f29b854349ba263a172d7e0197a29bac0a5f26,loops-crafted-1,safe,unknown,false,ic3ia,17.123202,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.002884570509195, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.002884570509195, ""verdict"": ""timeout""}}"
